ExpeditionID,StationID,ScientificName,Date,Latitude,Longitude,region,Depth,d13C,d15N,Trophic_group
EPOS3,230-AGT6,Adelasterias papillosa,1989-01-30,-75.2417,-26.6483,Halley Bay,275,-19.85,11.79,?
EPOS3,230-AGT6,Glabraster antarctica,1989-01-30,-75.2417,-26.6483,Halley Bay,275,-21.14,12.89,Omnivore
EPOS3,230-AGT6,Glabraster antarctica,1989-01-30,-75.2417,-26.6483,Halley Bay,275,-20.52,13,Omnivore
EPOS3,230-AGT6,Glabraster antarctica,1989-01-30,-75.2417,-26.6483,Halley Bay,275,-20.98,13.59,Omnivore
EPOS3,230-AGT6,Glabraster antarctica,1989-01-30,-75.2417,-26.6483,Halley Bay,275,-20.48,14.09,Omnivore
EPOS3,230-AGT6,Glabraster antarctica,1989-01-30,-75.2417,-26.6483,Halley Bay,275,-20.94,13.17,Omnivore
EPOS3,230-AGT6,Acodontaster marginatus,1989-01-30,-75.2417,-26.6483,Halley Bay,275,-22.41,13.05,Pelagic-Carnivore1
EPOS3,235-AGT7,Bathybiaster loripes,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-21.25,11.7,Deposit-feeder
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.05,12.34,Carnivore1
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.57,12.09,Carnivore1
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.03,13.47,Carnivore1
EPOS3,235-AGT7,Glabraster antarctica,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-21.67,10.77,Omnivore
EPOS3,235-AGT7,Perknaster densus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.09,11.51,Pelagic-Carnivore1
EPOS3,235-AGT7,Psilaster charcoti,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-23.41,11.3,Deposit-feeder
EPOS3,235-AGT7,Bathybiaster loripes,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.14,11.56,Deposit-feeder
EPOS3,235-AGT7,Glabraster antarctica,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.57,10.49,Omnivore
EPOS3,235-AGT7,Glabraster antarctica,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-21.19,10.31,Omnivore
EPOS3,235-AGT7,Glabraster antarctica,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-21.73,11.26,Omnivore
EPOS3,235-AGT7,Psilaster charcoti,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.69,12.14,Deposit-feeder
EPOS3,235-AGT7,Psilaster charcoti,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.59,11.58,Deposit-feeder
EPOS3,235-AGT7,Psilaster charcoti,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.13,11.6,Deposit-feeder
EPOS3,235-AGT7,Psilaster charcoti,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.77,11.66,Deposit-feeder
EPOS3,235-AGT7,Perknaster densus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-21.33,12.71,Pelagic-Carnivore1
EPOS3,235-AGT7,Perknaster densus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-21.19,12.01,Pelagic-Carnivore1
EPOS3,235-AGT7,Perknaster densus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.44,11.96,Pelagic-Carnivore1
EPOS3,235-AGT7,Diplasterias brandti,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-20.99,13.1,Omnivore
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.82,13.35,Carnivore1
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.45,13.14,Carnivore1
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-21.77,15.01,Carnivore1
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-23.47,11.38,Carnivore1
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.31,11.6,Carnivore1
EPOS3,235-AGT7,Cuenotaster involutus,1989-01-31,-75.1483,-27.5533,Halley Bay,404,-22.62,12.03,Carnivore1
EPOS3,235-GSN7,Cuenotaster involutus,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-22.59,11.82,Carnivore1
EPOS3,235-GSN7,Cuenotaster involutus,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.61,11.98,Carnivore1
EPOS3,235-GSN7,Cuenotaster involutus,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-22.39,13.75,Carnivore1
EPOS3,235-GSN7,Perknaster densus,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-20.96,11.54,Pelagic-Carnivore1
EPOS3,235-GSN7,Perknaster densus,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.59,11.36,Pelagic-Carnivore1
EPOS3,235-GSN7,Psilaster charcoti,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.57,12.06,Deposit-feeder
EPOS3,235-GSN7,Acodontaster hodgsoni,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-18.81,13.39,Pelagic-Carnivore1
EPOS3,235-GSN7,Psilaster charcoti,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-23.04,10.81,Deposit-feeder
EPOS3,235-GSN7,Acodontaster hodgsoni,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-20.35,15.44,Pelagic-Carnivore1
EPOS3,235-GSN7,Cycethra verrucosa,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-22.21,11.33,?
EPOS3,235-GSN7,Cycethra verrucosa,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-20.41,12.31,?
EPOS3,235-GSN7,Acodontaster marginatus,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-22.11,13.74,Pelagic-Carnivore1
EPOS3,235-GSN7,Cycethra verrucosa,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.57,11.47,?
EPOS3,235-GSN7,Cycethra verrucosa,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.12,12.05,?
EPOS3,235-GSN7,Cycethra verrucosa,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.66,12.59,?
EPOS3,235-GSN7,Cycethra verrucosa,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.08,12.68,?
EPOS3,235-GSN7,Kenrickaster pedicellaris,1989-01-31,-75.1517,-27.5783,Halley Bay,407,-21.47,11.84,?
EPOS3,241-AGT8,Cuenotaster involutus,1989-02-01,-75.1183,-27.995,Halley Bay,462,-21.09,13.21,Carnivore1
EPOS3,241-AGT8,Cuenotaster involutus,1989-02-01,-75.1183,-27.995,Halley Bay,462,-21.21,14.63,Carnivore1
EPOS3,241-AGT8,Psilaster charcoti,1989-02-01,-75.1183,-27.995,Halley Bay,462,-22.18,10.58,Deposit-feeder
EPOS3,241-AGT8,Psilaster charcoti,1989-02-01,-75.1183,-27.995,Halley Bay,462,-22.12,11.61,Deposit-feeder
EPOS3,241-AGT8,Glabraster antarctica,1989-02-01,-75.1183,-27.995,Halley Bay,462,-20.79,9.96,Omnivore
EPOS3,241-AGT8,Psilaster charcoti,1989-02-01,-75.1183,-27.995,Halley Bay,462,-22.37,10.59,Deposit-feeder
EPOS3,241-AGT8,Psilaster charcoti,1989-02-01,-75.1183,-27.995,Halley Bay,462,-21.94,9.8,Deposit-feeder
EPOS3,241-AGT8,Psilaster charcoti,1989-02-01,-75.1183,-27.995,Halley Bay,462,-22.6,9.93,Deposit-feeder
EPOS3,241-AGT8,Psilaster charcoti,1989-02-01,-75.1183,-27.995,Halley Bay,462,-23.38,10.34,Deposit-feeder
EPOS3,241-GSN8,Bathybiaster loripes,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.04,11.53,Deposit-feeder
EPOS3,241-GSN8,Cuenotaster involutus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.71,12.5,Carnivore1
EPOS3,241-GSN8,Cuenotaster involutus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.18,13.12,Carnivore1
EPOS3,241-GSN8,Lysasterias digitata,1989-02-01,-75.0483,-28.005,Halley Bay,451,-19.79,10.61,Omnivore
EPOS3,241-GSN8,Lysasterias digitata,1989-02-01,-75.0483,-28.005,Halley Bay,451,-19.95,11.04,Omnivore
EPOS3,241-GSN8,Perknaster densus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-20.92,12.37,Pelagic-Carnivore1
EPOS3,241-GSN8,Psilaster charcoti,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.21,9.95,Deposit-feeder
EPOS3,241-GSN8,Bathybiaster loripes,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.17,11.46,Deposit-feeder
EPOS3,241-GSN8,Psilaster charcoti,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.7,10.78,Deposit-feeder
EPOS3,241-GSN8,Psilaster charcoti,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.59,11.62,Deposit-feeder
EPOS3,241-GSN8,Psilaster charcoti,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.08,12,Deposit-feeder
EPOS3,241-GSN8,Psilaster charcoti,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.36,9.94,Deposit-feeder
EPOS3,241-GSN8,Psilaster charcoti,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.02,11.73,Deposit-feeder
EPOS3,241-GSN8,Acodontaster marginatus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.83,15.03,Pelagic-Carnivore1
EPOS3,241-GSN8,Notasterias candicans,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.53,13.34,Pelagic-Omnivore
EPOS3,241-GSN8,Notasterias candicans,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.5,12.6,Pelagic-Omnivore
EPOS3,241-GSN8,Notasterias candicans,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.69,13.33,Pelagic-Omnivore
EPOS3,241-GSN8,Bathybiaster loripes,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.02,12.23,Deposit-feeder
EPOS3,241-GSN8,Adelasterias papillosa,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.2,10.73,?
EPOS3,241-GSN8,Bathybiaster loripes,1989-02-01,-75.0483,-28.005,Halley Bay,451,-20.78,11.76,Deposit-feeder
EPOS3,241-GSN8,Bathybiaster loripes,1989-02-01,-75.0483,-28.005,Halley Bay,451,-20.65,11.81,Deposit-feeder
EPOS3,241-GSN8,Bathybiaster loripes,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.34,10.29,Deposit-feeder
EPOS3,241-GSN8,Acodontaster marginatus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.4,14.49,Pelagic-Carnivore1
EPOS3,241-GSN8,Cuenotaster involutus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.12,14.61,Carnivore1
EPOS3,241-GSN8,Cuenotaster involutus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-21.91,12.39,Carnivore1
EPOS3,241-GSN8,Cuenotaster involutus,1989-02-01,-75.0483,-28.005,Halley Bay,451,-22.1,12.54,Carnivore1
EPOS3,245-AGT9,Notioceramus anomalus,1989-02-02,-74.6617,-29.6933,Halley Bay,483,-21.36,13.08,?
EPOS3,245-AGT9,Glabraster antarctica,1989-02-02,-74.6617,-29.6933,Halley Bay,483,-20.09,13.94,Omnivore
EPOS3,245-AGT9,Glabraster antarctica,1989-02-02,-74.6617,-29.6933,Halley Bay,483,-20.41,15.19,Omnivore
EPOS3,245-AGT9,Glabraster antarctica,1989-02-02,-74.6617,-29.6933,Halley Bay,483,-21.37,13.98,Omnivore
EPOS3,245-AGT9,Glabraster antarctica,1989-02-02,-74.6617,-29.6933,Halley Bay,483,-20.64,13.94,Omnivore
EPOS3,245-AGT9,Glabraster antarctica,1989-02-02,-74.6617,-29.6933,Halley Bay,483,-20.5,14.44,Omnivore
EPOS3,245-GSN9,Acodontaster marginatus,1989-02-02,-74.665,-29.6117,Halley Bay,516,-18.7,14.18,Pelagic-Carnivore1
EPOS3,245-GSN9,Acodontaster marginatus,1989-02-02,-74.665,-29.6117,Halley Bay,516,-18.11,15.33,Pelagic-Carnivore1
EPOS3,248-GSN10,Notioceramus anomalus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.33,12.5,?
EPOS3,248-GSN10,Pteraster affinis,1989-02-03,-74.665,-29.5217,Halley Bay,602,-23.32,13.45,Pelagic-Carnivore2
EPOS3,248-GSN10,Pteraster affinis,1989-02-03,-74.665,-29.5217,Halley Bay,602,-22.41,15.83,Pelagic-Carnivore2
EPOS3,248-GSN10,Pteraster affinis,1989-02-03,-74.665,-29.5217,Halley Bay,602,-23.28,13.31,Pelagic-Carnivore2
EPOS3,248-GSN10,Perknaster densus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.47,12.56,Pelagic-Carnivore1
EPOS3,248-GSN10,Perknaster densus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.91,12.07,Pelagic-Carnivore1
EPOS3,248-GSN10,Perknaster densus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.19,12.69,Pelagic-Carnivore1
EPOS3,248-GSN10,Perknaster densus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-20.71,12.92,Pelagic-Carnivore1
EPOS3,248-GSN10,Perknaster densus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-19.74,11.82,Pelagic-Carnivore1
EPOS3,248-GSN10,Perknaster densus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.41,12.49,Pelagic-Carnivore1
EPOS3,248-GSN10,Perknaster densus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-22.16,12.11,Pelagic-Carnivore1
EPOS3,248-GSN10,Notioceramus anomalus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.64,13.12,?
EPOS3,248-GSN10,Notioceramus anomalus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-20.49,13.77,?
EPOS3,248-GSN10,Notioceramus anomalus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-20.39,12.46,?
EPOS3,248-GSN10,Notioceramus anomalus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-20.59,14.27,?
EPOS3,248-GSN10,Notioceramus anomalus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.51,11.98,?
EPOS3,248-GSN10,Notioceramus anomalus,1989-02-03,-74.665,-29.5217,Halley Bay,602,-22.33,12.82,?
EPOS3,248-GSN10,Pteraster affinis,1989-02-03,-74.665,-29.5217,Halley Bay,602,-21.6,17.25,Pelagic-Carnivore2
EPOS3,248-GSN10,Pteraster affinis,1989-02-03,-74.665,-29.5217,Halley Bay,602,-22.53,15.6,Pelagic-Carnivore2
EPOS3,249-AGT10,Glabraster antarctica,1989-02-03,-74.6033,-29.7083,Halley Bay,699,-23.23,9.99,Omnivore
EPOS3,249-AGT10,Odontaster meridionalis,1989-02-03,-74.6033,-29.7083,Halley Bay,699,-21.73,12.94,Pelagic-Carnivore1
EPOS3,249-GSN11,Pteraster stellifer,1989-02-03,-74.6217,-29.6367,Halley Bay,701,-24.02,12.37,Pelagic-Carnivore2
EPOS3,249-GSN11,Pteraster stellifer,1989-02-03,-74.6217,-29.6367,Halley Bay,701,-23.3,13.08,Pelagic-Carnivore2
EPOS3,249-GSN11,Pteraster stellifer,1989-02-03,-74.6217,-29.6367,Halley Bay,701,-23.56,12.68,Pelagic-Carnivore2
EPOS3,249-GSN11,Notioceramus anomalus,1989-02-03,-74.6217,-29.6367,Halley Bay,701,-22.04,12.83,?
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.93,10.52,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-24.14,11.8,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-22.07,14.14,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster stellifer,1989-02-04,-74.605,-29.5933,Halley Bay,796,-24.36,11.89,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster stellifer,1989-02-04,-74.605,-29.5933,Halley Bay,796,-22.46,13.92,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.46,13.11,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.7,11.62,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.34,13.56,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.32,13.17,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.54,12.48,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.42,12.03,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.43,12.34,Pelagic-Carnivore2
EPOS3,250-GSN12,Pteraster affinis,1989-02-04,-74.605,-29.5933,Halley Bay,796,-23.24,12.74,Pelagic-Carnivore2
EPOS3,253-AGT13,Bathybiaster vexillifer,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-21.36,12.88,Carnivore1
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.99,11.72,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.8,11.22,Deposit-feeder
EPOS3,253-AGT13,Pterasteridae,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-23.26,12.05,?
EPOS3,253-AGT13,Bathybiaster vexillifer,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-21.52,12.69,Carnivore1
EPOS3,253-AGT13,Bathybiaster vexillifer,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-21.93,12.9,Carnivore1
EPOS3,253-AGT13,Bathybiaster vexillifer,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-21.8,12.79,Carnivore1
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.69,11.41,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.29,11.68,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-19.06,11.52,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.37,11.65,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.38,11.16,Deposit-feeder
EPOS3,253-AGT13,Bathybiaster vexillifer,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-20.87,11.99,Carnivore1
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-23.35,12.14,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.62,11.28,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.2,11.18,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.51,11.43,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.45,11.6,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.24,11.26,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.38,10.43,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.6,11.04,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-19.63,11.22,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.05,11.15,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.7,11.86,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-23.16,11.24,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.35,11.17,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.76,11.08,Deposit-feeder
EPOS3,253-AGT13,Psalidaster mordax,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.66,10.33,?
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.39,11.58,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.64,10.79,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-23.21,11.41,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.35,11.1,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-22.64,11.32,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-21.61,10.99,Deposit-feeder
EPOS3,253-AGT13,Psilaster charcoti,1989-02-07,-74.1583,-29.69,Halley Bay,2012,-23.26,11.19,Deposit-feeder
EPOS3,257-BPN2,Acodontaster marginatus,1989-02-08,-75.1367,-27.985,Halley Bay,460,-21.86,15.39,Pelagic-Carnivore1
EPOS3,258-BPN3,Lysasterias digitata,1989-02-09,-74.67,-29.61,Halley Bay,484,-20.83,10.89,Omnivore
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.48,16.27,Pelagic-Carnivore2
EPOS3,258-BPN3,Pteraster stellifer,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.57,14.97,Pelagic-Carnivore2
EPOS3,258-BPN3,Notasterias candicans,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.05,11.25,Pelagic-Omnivore
EPOS3,258-BPN3,Notasterias candicans,1989-02-09,-74.67,-29.61,Halley Bay,484,-20.26,11.85,Pelagic-Omnivore
EPOS3,258-BPN3,Notasterias candicans,1989-02-09,-74.67,-29.61,Halley Bay,484,-19.21,11.79,Pelagic-Omnivore
EPOS3,258-BPN3,Notasterias candicans,1989-02-09,-74.67,-29.61,Halley Bay,484,-20.05,11.64,Pelagic-Omnivore
EPOS3,258-BPN3,Notioceramus anomalus,1989-02-09,-74.67,-29.61,Halley Bay,484,-19.72,14.41,?
EPOS3,258-BPN3,Notioceramus anomalus,1989-02-09,-74.67,-29.61,Halley Bay,484,-19.83,14.49,?
EPOS3,258-BPN3,Notioceramus anomalus,1989-02-09,-74.67,-29.61,Halley Bay,484,-19.43,14.54,?
EPOS3,258-BPN3,Notioceramus anomalus,1989-02-09,-74.67,-29.61,Halley Bay,484,-19.79,15.03,?
EPOS3,258-BPN3,Lysasterias digitata,1989-02-09,-74.67,-29.61,Halley Bay,484,-20.66,10.75,Omnivore
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-19.55,16.24,Pelagic-Carnivore2
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.31,16.24,Pelagic-Carnivore2
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.88,16.58,Pelagic-Carnivore2
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.93,15.07,Pelagic-Carnivore2
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.63,16.3,Pelagic-Carnivore2
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.3,16.21,Pelagic-Carnivore2
EPOS3,258-BPN3,Pteraster affinis,1989-02-09,-74.67,-29.61,Halley Bay,484,-21.57,16.19,Pelagic-Carnivore2
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-20.65,13.88,?
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-18.81,15.12,?
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-19.81,13.89,?
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-21,14.72,?
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-19.33,14.18,?
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-19.26,15.19,?
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-20.56,14.41,?
EPOS3,259-BPN4,Perknaster densus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-19.18,15.28,Pelagic-Carnivore1
EPOS3,259-BPN4,Perknaster densus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-19.31,16.84,Pelagic-Carnivore1
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-20.27,14.64,?
EPOS3,259-BPN4,Notioceramus anomalus,1989-02-09,-74.67,-29.2783,Halley Bay,590,-18.64,13.86,?
EPOS3,261-BPN6,Notioceramus anomalus,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-20.51,13.94,?
EPOS3,261-BPN6,Pteraster stellifer,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-23.86,11.81,Pelagic-Carnivore2
EPOS3,261-BPN6,Pteraster stellifer,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-23.73,11.81,Pelagic-Carnivore2
EPOS3,261-BPN6,Pteraster stellifer,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-23.49,12.13,Pelagic-Carnivore2
EPOS3,261-BPN6,Pteraster stellifer,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-23.82,11.84,Pelagic-Carnivore2
EPOS3,261-BPN6,Pteraster stellifer,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-23.95,12.05,Pelagic-Carnivore2
EPOS3,261-BPN6,Pteraster stellifer,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-23.93,11.95,Pelagic-Carnivore2
EPOS3,261-BPN6,Pteraster stellifer,1989-02-10,-74.6083,-29.6867,Halley Bay,799,-23.01,11.99,Pelagic-Carnivore2
